Date,NIFTY,SBI,CRUDE,VIX,USDINR
2013-08-13,5699.2998046875,142.29013061523438,106.83000183105469,19.260000228881836,61.369998931884766
2013-08-14,5742.2998046875,142.6810302734375,106.8499984741211,18.700000762939453,61.45000076293945
2013-08-16,5507.85009765625,137.95541381835938,107.45999908447266,23.639999389648438,61.2599983215332
2013-08-19,5414.75,134.43319702148438,107.0999984741211,25.59000015258789,62.4900016784668
2013-08-20,5401.4501953125,136.5017547607422,104.97000122070312,27.229999542236328,63.849998474121094
2013-08-21,5302.5498046875,135.9703369140625,103.8499984741211,28.09000015258789,63.36000061035156
2013-08-22,5408.4501953125,137.4415740966797,105.02999877929688,29.059999465942383,64.69000244140625
2013-08-23,5471.75,136.94532775878906,106.41999816894531,25.75,64.41000366210938
2013-08-26,5476.5,136.78280639648438,105.91999816894531,26.3799991607666,64.06999969482422
2013-08-27,5287.4501953125,133.51087951660156,109.01000213623047,29.420000076293945,64.29299926757812
2013-08-28,5285.0,131.56533813476562,110.0999984741211,32.380001068115234,66.86000061035156
2013-08-29,5409.0498046875,130.68260192871094,108.80000305175781,29.40999984741211,67.3499984741211
2013-08-30,5471.7998046875,133.41868591308594,107.6500015258789,27.809999465942383,67.38999938964844
2013-09-03,5341.4501953125,129.61537170410156,108.54000091552734,32.4900016784668,66.51000213623047
2013-09-04,5448.10009765625,131.24473571777344,107.2300033569336,31.110000610351562,68.61000061035156
2013-09-05,5592.9501953125,143.88876342773438,108.37000274658203,28.530000686645508,66.2699966430664
2013-09-06,5680.39990234375,143.57254028320312,110.52999877929688,28.649999618530273,66.00800323486328
2013-09-10,5896.75,143.48031616210938,107.38999938964844,29.440000534057617,64.05999755859375
2013-09-11,5913.14990234375,148.44744873046875,107.55999755859375,29.75,63.619998931884766
2013-09-12,5850.7001953125,145.66741943359375,108.5999984741211,29.709999084472656,63.15999984741211
2013-09-13,5850.60009765625,145.90460205078125,108.20999908447266,28.290000915527344,63.619998931884766
2013-09-16,5840.5498046875,144.60899353027344,106.58999633789062,28.81999969482422,63.290000915527344
2013-09-17,5850.2001953125,143.49349975585938,105.41999816894531,27.93000030517578,63.290000915527344
2013-09-18,5899.4501953125,147.00694274902344,108.06999969482422,27.690000534057617,63.18000030517578
2013-09-19,6115.5498046875,158.78575134277344,106.38999938964844,24.5,63.58000183105469
2013-09-20,6012.10009765625,153.49803161621094,104.68000030517578,24.729999542236328,62.189998626708984
2013-09-23,5889.75,145.33804321289062,103.58999633789062,27.020000457763672,62.720001220703125
2013-09-24,5892.4501953125,144.48602294921875,103.12999725341797,26.719999313354492,62.68000030517578
2013-09-25,5873.85009765625,148.6758270263672,102.66000366210938,25.68000030517578,62.720001220703125
2013-09-26,5882.25,147.2221221923828,103.02999877929688,24.0,62.43000030517578
2013-09-27,5833.2001953125,144.11276245117188,102.87000274658203,24.059999465942383,61.72999954223633
2013-09-30,5735.2998046875,141.8465576171875,102.33000183105469,26.649999618530273,62.90999984741211
2013-10-01,5780.0498046875,144.34552001953125,102.04000091552734,25.770000457763672,62.58000183105469
2013-10-03,5909.7001953125,145.82553100585938,103.30999755859375,25.170000076293945,62.06999969482422
2013-10-04,5907.2998046875,144.9866943359375,103.83999633789062,26.1299991607666,61.959999084472656
2013-10-07,5906.14990234375,143.44078063964844,103.02999877929688,26.829999923706055,61.380001068115234
2013-10-09,6007.4501953125,141.3283233642578,101.61000061035156,25.8700008392334,62.029998779296875
2013-10-10,6020.9501953125,143.43197631835938,103.01000213623047,25.8799991607666,61.810001373291016
2013-10-11,6096.2001953125,145.17555236816406,102.0199966430664,23.59000015258789,61.61000061035156
2013-10-14,6112.7001953125,145.56202697753906,102.41000366210938,22.850000381469727,60.9900016784668
2013-10-15,6089.0498046875,142.5404815673828,101.20999908447266,23.239999771118164,61.380001068115234
2013-10-17,6045.85009765625,142.40870666503906,100.66999816894531,21.059999465942383,61.45000076293945
2013-10-18,6189.35009765625,146.2120361328125,100.80999755859375,20.1200008392334,61.099998474121094
2013-10-21,6204.9501953125,146.8224639892578,99.22000122070312,20.18000030517578,61.2400016784668
2013-10-22,6202.7998046875,147.14744567871094,97.80000305175781,19.959999084472656,60.619998931884766
2013-10-23,6178.35009765625,150.77508544921875,96.86000061035156,20.350000381469727,61.189998626708984
2013-10-24,6164.35009765625,150.9288330078125,97.11000061035156,20.639999389648438,61.52000045776367
2013-10-25,6144.89990234375,151.1615753173828,97.8499984741211,20.420000076293945,61.45000076293945
2013-10-28,6101.10009765625,147.16062927246094,98.68000030517578,21.290000915527344,61.439998626708984
2013-10-29,6220.89990234375,152.87437438964844,98.19999694824219,19.760000228881836,61.5099983215332
2013-10-30,6251.7001953125,151.17034912109375,96.7699966430664,19.530000686645508,61.45000076293945
